9
Framenumber:     0 Time [yr]:   0.000 Step:          1 Energy:  -0.198E+30
Uranus      8  0.671E+09  0.279E+10  0.159E+07 -0.667E+01  0.127E+01  0.910E-01
Neptune     9  0.440E+10  0.767E+09 -0.117E+09 -0.968E+00  0.539E+01 -0.892E-01
9
Framenumber:   382 Time [yr]:  12.105 Step:     382000 Energy:  -0.198E+30
Sun         1  0.738E+05  0.589E+05  0.581E+04 -0.575E-02  0.648E-02  0.941E-04
Mercury     2 -0.581E+08 -0.228E+08  0.346E+07  0.773E+01 -0.432E+02 -0.424E+01
Venus       3 -0.409E+08 -0.983E+08  0.102E+07  0.324E+02 -0.137E+02 -0.206E+01
Earth       4  0.468E+08  0.142E+09 -0.398E+04 -0.286E+02  0.914E+01 -0.524E-03
Mars        5  0.197E+09 -0.645E+08 -0.618E+07  0.844E+01  0.251E+02  0.318E+00
Jupiter     6 -0.586E+09 -0.560E+09  0.154E+08  0.888E+01 -0.884E+01 -0.162E+00
Saturn      7  0.804E+09  0.110E+10 -0.512E+08 -0.832E+01  0.569E+01  0.233E+00
Uranus      8  0.665E+09  0.280E+10  0.168E+07 -0.668E+01  0.126E+01  0.910E-01
Neptune     9  0.440E+10  0.773E+09 -0.118E+09 -0.974E+00  0.539E+01 -0.890E-01
9
Framenumber:   383 Time [yr]:  12.136 Step:     383000 Energy:  -0.198E+30
Sun         1  0.680E+05  0.653E+05  0.590E+04 -0.588E-02  0.635E-02  0.970E-04
Mercury     2 -0.374E+08 -0.575E+08 -0.126E+07  0.310E+02 -0.243E+02 -0.482E+01
Venus       3 -0.691E+07 -0.106E+09 -0.106E+07  0.350E+02 -0.241E+01 -0.205E+01
Earth       4  0.175E+08  0.148E+09 -0.431E+04 -0.299E+02  0.335E+01 -0.124E-03
Mars        5  0.204E+09 -0.390E+08 -0.582E+07  0.546E+01  0.258E+02  0.407E+00
Jupiter     6 -0.577E+09 -0.569E+09  0.153E+08  0.902E+01 -0.870E+01 -0.166E+00
Saturn      7  0.796E+09  0.110E+10 -0.509E+08 -0.836E+01  0.563E+01  0.235E+00
Uranus      8  0.658E+09  0.280E+10  0.177E+07 -0.668E+01  0.124E+01  0.909E-01
Neptune     9  0.440E+10  0.778E+09 -0.118E+09 -0.981E+00  0.539E+01 -0.889E-01
9
Framenumber:   384 Time [yr]:  12.168 Step:     384000 Energy:  -0.198E+30
Sun         1  0.620E+05  0.716E+05  0.600E+04 -0.600E-02  0.622E-02  0.990E-04
Mercury     2 -0.127E+07 -0.691E+08 -0.553E+07  0.389E+02  0.159E+01 -0.344E+01
Venus       3  0.279E+08 -0.103E+09 -0.302E+07  0.339E+02  0.912E+01 -0.183E+01
Earth       4 -0.125E+08  0.149E+09 -0.423E+04 -0.300E+02 -0.259E+01  0.286E-03
Mars        5  0.208E+09 -0.129E+08 -0.537E+07  0.243E+01  0.262E+02  0.490E+00
Jupiter     6 -0.568E+09 -0.577E+09  0.151E+08  0.916E+01 -0.855E+01 -0.169E+00
Saturn      7  0.788E+09  0.111E+10 -0.507E+08 -0.840E+01  0.558E+01  0.238E+00
Uranus      8  0.651E+09  0.280E+10  0.186E+07 -0.668E+01  0.122E+01  0.909E-01
Neptune     9  0.440E+10  0.783E+09 -0.118E+09 -0.987E+00  0.538E+01 -0.887E-01
9
Framenumber:   385 Time [yr]:  12.200 Step:     385000 Energy:  -0.198E+30
Sun         1  0.560E+05  0.778E+05  0.610E+04 -0.611E-02  0.608E-02  0.100E-03
Mercury     2  0.352E+08 -0.537E+08 -0.761E+07  0.311E+02  0.290E+02 -0.471E+00
Venus       3  0.596E+08 -0.885E+08 -0.465E+07  0.291E+02  0.197E+02 -0.141E+01
Earth       4 -0.420E+08  0.143E+09 -0.374E+04 -0.289E+02 -0.843E+01  0.689E-03
Mars        5  0.209E+09  0.133E+08 -0.484E+07 -0.604E+00  0.262E+02  0.564E+00
Jupiter     6 -0.558E+09 -0.586E+09  0.149E+08  0.930E+01 -0.841E+01 -0.173E+00
Saturn      7  0.779E+09  0.112E+10 -0.504E+08 -0.845E+01  0.552E+01  0.241E+00
Uranus      8  0.645E+09  0.280E+10  0.195E+07 -0.669E+01  0.121E+01  0.909E-01
Neptune     9  0.439E+10  0.789E+09 -0.118E+09 -0.994E+00  0.538E+01 -0.885E-01
9
Framenumber:   386 Time [yr]:  12.231 Step:     386000 Energy:  -0.198E+30
Sun         1  0.498E+05  0.838E+05  0.620E+04 -0.622E-02  0.595E-02  0.101E-03
Mercury     2  0.538E+08 -0.132E+08 -0.600E+07  0.218E+01  0.495E+02  0.385E+01
Venus       3  0.849E+08 -0.644E+08 -0.578E+07  0.211E+02  0.281E+02 -0.834E+00
Earth       4 -0.699E+08  0.132E+09 -0.286E+04 -0.266E+02 -0.139E+02  0.107E-02
Mars        5  0.207E+09  0.394E+08 -0.424E+07 -0.359E+01  0.258E+02  0.629E+00
Jupiter     6 -0.549E+09 -0.594E+09  0.148E+08  0.944E+01 -0.826E+01 -0.177E+00
Saturn      7  0.771E+09  0.112E+10 -0.502E+08 -0.849E+01  0.546E+01  0.243E+00
Uranus      8  0.638E+09  0.280E+10  0.204E+07 -0.669E+01  0.119E+01  0.909E-01
Neptune     9  0.439E+10  0.794E+09 -0.118E+09 -0.100E+01  0.538E+01 -0.883E-01
9
Framenumber:   387 Time [yr]:  12.263 Step:     387000 Energy:  -0.198E+30
Sun         1  0.435E+05  0.897E+05  0.630E+04 -0.631E-02  0.583E-02  0.102E-03
Mercury     2  0.327E+08  0.341E+08 -0.208E+06 -0.448E+02  0.358E+02  0.703E+01
Venus       3  0.101E+09 -0.334E+08 -0.628E+07  0.109E+02  0.335E+02 -0.168E+00
Earth       4 -0.949E+08  0.116E+09 -0.161E+04 -0.233E+02 -0.189E+02  0.141E-02
Mars        5  0.202E+09  0.648E+08 -0.359E+07 -0.646E+01  0.251E+02  0.684E+00
Jupiter     6 -0.539E+09 -0.602E+09  0.146E+08  0.958E+01 -0.811E+01 -0.181E+00
Saturn      7  0.762E+09  0.113E+10 -0.500E+08 -0.853E+01  0.540E+01  0.246E+00
Uranus      8  0.631E+09  0.280E+10  0.214E+07 -0.669E+01  0.118E+01  0.909E-01
Neptune     9  0.439E+10  0.799E+09 -0.118E+09 -0.101E+01  0.538E+01 -0.882E-01
9
Framenumber:   388 Time [yr]:  12.295 Step:     388000 Energy:  -0.198E+30
Sun         1  0.372E+05  0.955E+05  0.640E+04 -0.641E-02  0.572E-02  0.103E-03
Mercury     2 -0.222E+08  0.422E+08  0.548E+07 -0.529E+02 -0.209E+02  0.314E+01
Venus       3  0.106E+09  0.131E+07 -0.611E+07 -0.598E+00  0.352E+02  0.519E+00
Earth       4 -0.116E+09  0.946E+08 -0.564E+02 -0.191E+02 -0.230E+02  0.170E-02
Mars        5  0.194E+09  0.894E+08 -0.288E+07 -0.919E+01  0.240E+02  0.729E+00
Jupiter     6 -0.530E+09 -0.610E+09  0.144E+08  0.971E+01 -0.796E+01 -0.184E+00
Saturn      7  0.754E+09  0.113E+10 -0.497E+08 -0.857E+01  0.534E+01  0.249E+00
Uranus      8  0.625E+09  0.280E+10  0.223E+07 -0.670E+01  0.116E+01  0.909E-01
Neptune     9  0.439E+10  0.805E+09 -0.118E+09 -0.101E+01  0.538E+01 -0.880E-01
9
Framenumber:   389 Time [yr]:  12.326 Step:     389000 Energy:  -0.198E+30
Sun         1  0.307E+05  0.101E+06  0.651E+04 -0.652E-02  0.561E-02  0.105E-03
Mercury     2 -0.566E+08  0.441E+07  0.555E+07 -0.139E+02 -0.465E+02 -0.253E+01
Venus       3  0.999E+08  0.358E+08 -0.526E+07 -0.121E+02  0.332E+02  0.115E+01
Earth       4 -0.133E+09  0.698E+08  0.176E+04 -0.142E+02 -0.263E+02  0.192E-02
Mars        5  0.184E+09  0.113E+09 -0.213E+07 -0.117E+02  0.227E+02  0.763E+00
Jupiter     6 -0.520E+09 -0.618E+09  0.142E+08  0.984E+01 -0.780E+01 -0.188E+00
Saturn      7  0.745E+09  0.114E+10 -0.495E+08 -0.861E+01  0.528E+01  0.251E+00
Uranus      8  0.618E+09  0.280E+10  0.232E+07 -0.670E+01  0.115E+01  0.909E-01
Neptune     9  0.439E+10  0.810E+09 -0.118E+09 -0.102E+01  0.538E+01 -0.878E-01
9
Framenumber:   390 Time [yr]:  12.358 Step:     390000 Energy:  -0.198E+30
Sun         1  0.241E+05  0.107E+06  0.661E+04 -0.662E-02  0.550E-02  0.107E-03
Mercury     2 -0.527E+08 -0.390E+08  0.163E+07  0.190E+02 -0.369E+02 -0.476E+01
Venus       3  0.825E+08  0.664E+08 -0.384E+07 -0.223E+02  0.275E+02  0.166E+01
Earth       4 -0.145E+09  0.424E+08  0.376E+04 -0.880E+01 -0.285E+02  0.207E-02
Mars        5  0.171E+09  0.135E+09 -0.136E+07 -0.141E+02  0.211E+02  0.786E+00
Jupiter     6 -0.510E+09 -0.626E+09  0.140E+08  0.997E+01 -0.765E+01 -0.191E+00
Saturn      7  0.736E+09  0.114E+10 -0.492E+08 -0.865E+01  0.522E+01  0.254E+00
Uranus      8  0.611E+09  0.281E+10  0.241E+07 -0.670E+01  0.113E+01  0.909E-01
Neptune     9  0.439E+10  0.816E+09 -0.118E+09 -0.103E+01  0.538E+01 -0.876E-01
9
Framenumber:   391 Time [yr]:  12.390 Step:     391000 Energy:  -0.198E+30
Sun         1  0.175E+05  0.112E+06  0.672E+04 -0.673E-02  0.539E-02  0.109E-03
Mercury     2 -0.239E+08 -0.652E+08 -0.314E+07  0.359E+02 -0.143E+02 -0.446E+01
Venus       3  0.561E+08  0.897E+08 -0.199E+07 -0.301E+02  0.186E+02  0.200E+01
Earth       4 -0.150E+09  0.133E+08  0.588E+04 -0.308E+01 -0.295E+02  0.215E-02
Mars        5  0.156E+09  0.155E+09 -0.564E+06 -0.161E+02  0.192E+02  0.798E+00
Jupiter     6 -0.500E+09 -0.634E+09  0.138E+08  0.101E+02 -0.749E+01 -0.195E+00
Saturn      7  0.728E+09  0.115E+10 -0.490E+08 -0.868E+01  0.516E+01  0.256E+00
Uranus      8  0.604E+09  0.281E+10  0.250E+07 -0.671E+01  0.111E+01  0.908E-01
Neptune     9  0.439E+10  0.821E+09 -0.118E+09 -0.103E+01  0.538E+01 -0.874E-01
9
Framenumber:   392 Time [yr]:  12.422 Step:     392000 Energy:  -0.198E+30
Sun         1  0.107E+05  0.117E+06  0.683E+04 -0.685E-02  0.528E-02  0.111E-03
Mercury     2  0.143E+08 -0.662E+08 -0.672E+07  0.378E+02  0.127E+02 -0.242E+01
Venus       3  0.234E+08  0.103E+09  0.749E+05 -0.347E+02  0.769E+01  0.211E+01
Earth       4 -0.151E+09 -0.163E+08  0.803E+04  0.271E+01 -0.295E+02  0.214E-02
Mars        5  0.139E+09  0.173E+09  0.236E+06 -0.180E+02  0.172E+02  0.800E+00
Jupiter     6 -0.490E+09 -0.641E+09  0.136E+08  0.102E+02 -0.733E+01 -0.198E+00
Saturn      7  0.719E+09  0.115E+10 -0.487E+08 -0.872E+01  0.510E+01  0.259E+00
Uranus      8  0.598E+09  0.281E+10  0.259E+07 -0.671E+01  0.110E+01  0.908E-01
Neptune     9  0.439E+10  0.826E+09 -0.118E+09 -0.104E+01  0.537E+01 -0.873E-01
9
Framenumber:   393 Time [yr]:  12.453 Step:     393000 Energy:  -0.198E+30
Sun         1  0.377E+04  0.123E+06  0.694E+04 -0.696E-02  0.516E-02  0.113E-03
Mercury     2  0.460E+08 -0.399E+08 -0.748E+07  0.223E+02  0.391E+02  0.115E+01
Venus       3 -0.120E+08  0.105E+09  0.214E+07 -0.353E+02 -0.418E+01  0.198E+01
Earth       4 -0.145E+09 -0.453E+08  0.101E+05  0.833E+01 -0.283E+02  0.207E-02
Mars        5  0.120E+09  0.189E+09  0.103E+07 -0.195E+02  0.150E+02  0.793E+00
Jupiter     6 -0.480E+09 -0.648E+09  0.134E+08  0.103E+02 -0.716E+01 -0.202E+00
Saturn      7  0.710E+09  0.116E+10 -0.484E+08 -0.876E+01  0.504E+01  0.262E+00
Uranus      8  0.591E+09  0.281E+10  0.268E+07 -0.671E+01  0.108E+01  0.908E-01
Neptune     9  0.439E+10  0.832E+09 -0.118E+09 -0.105E+01  0.537E+01 -0.871E-01
9
Framenumber:   394 Time [yr]:  12.485 Step:     394000 Energy:  -0.198E+30
Sun         1 -0.326E+04  0.128E+06  0.706E+04 -0.709E-02  0.504E-02  0.115E-03
Mercury     2  0.511E+08  0.727E+07 -0.409E+07 -0.162E+02  0.505E+02  0.561E+01
Venus       3 -0.459E+08  0.948E+08  0.396E+07 -0.320E+02 -0.156E+02  0.163E+01
Earth       4 -0.134E+09 -0.726E+08  0.121E+05  0.136E+02 -0.261E+02  0.191E-02
Mars        5  0.996E+08  0.203E+09  0.182E+07 -0.208E+02  0.127E+02  0.776E+00
Jupiter     6 -0.469E+09 -0.655E+09  0.132E+08  0.105E+02 -0.700E+01 -0.205E+00
Saturn      7  0.701E+09  0.116E+10 -0.482E+08 -0.880E+01  0.498E+01  0.264E+00
Uranus      8  0.584E+09  0.281E+10  0.277E+07 -0.672E+01  0.107E+01  0.908E-01
Neptune     9  0.439E+10  0.837E+09 -0.119E+09 -0.105E+01  0.537E+01 -0.869E-01
9
Framenumber:   395 Time [yr]:  12.517 Step:     395000 Energy:  -0.198E+30
Sun         1 -0.104E+05  0.133E+06  0.717E+04 -0.721E-02  0.492E-02  0.119E-03
Mercury     2  0.118E+08  0.445E+08  0.255E+07 -0.569E+02  0.144E+02  0.638E+01
Venus       3 -0.747E+08  0.741E+08  0.534E+07 -0.251E+02 -0.253E+02  0.110E+01
Earth       4 -0.118E+09 -0.972E+08  0.139E+05  0.183E+02 -0.229E+02  0.170E-02
Mars        5  0.783E+08  0.215E+09  0.258E+07 -0.218E+02  0.104E+02  0.751E+00
Jupiter     6 -0.459E+09 -0.662E+09  0.130E+08  0.106E+02 -0.683E+01 -0.208E+00
Saturn      7  0.693E+09  0.117E+10 -0.479E+08 -0.883E+01  0.491E+01  0.267E+00
Uranus      8  0.578E+09  0.281E+10  0.286E+07 -0.672E+01  0.105E+01  0.908E-01
Neptune     9  0.438E+10  0.842E+09 -0.119E+09 -0.106E+01  0.537E+01 -0.867E-01
9
Framenumber:   396 Time [yr]:  12.548 Step:     396000 Energy:  -0.198E+30
Sun         1 -0.177E+05  0.138E+06  0.730E+04 -0.735E-02  0.479E-02  0.124E-03
Mercury     2 -0.410E+08  0.302E+08  0.621E+07 -0.388E+02 -0.372E+02  0.512E+00
Venus       3 -0.951E+08  0.452E+08  0.611E+07 -0.153E+02 -0.321E+02  0.443E+00
Earth       4 -0.978E+08 -0.118E+09  0.155E+05  0.223E+02 -0.189E+02  0.143E-02
Mars        5  0.561E+08  0.224E+09  0.332E+07 -0.225E+02  0.796E+01  0.719E+00
Jupiter     6 -0.448E+09 -0.669E+09  0.128E+08  0.107E+02 -0.666E+01 -0.212E+00
Saturn      7  0.684E+09  0.117E+10 -0.476E+08 -0.887E+01  0.485E+01  0.269E+00
Uranus      8  0.571E+09  0.281E+10  0.295E+07 -0.672E+01  0.104E+01  0.908E-01
Neptune     9  0.438E+10  0.848E+09 -0.119E+09 -0.107E+01  0.537E+01 -0.865E-01
9
Framenumber:   397 Time [yr]:  12.580 Step:     397000 Energy:  -0.198E+30
Sun         1 -0.251E+05  0.142E+06  0.742E+04 -0.749E-02  0.464E-02  0.129E-03
Mercury     2 -0.591E+08 -0.142E+08  0.425E+07  0.135E+01 -0.452E+02 -0.382E+01
Venus       3 -0.105E+09  0.111E+08  0.621E+07 -0.392E+01 -0.353E+02 -0.260E+00
Earth       4 -0.738E+08 -0.135E+09  0.168E+05  0.254E+02 -0.143E+02  0.111E-02
Mars        5  0.333E+08  0.231E+09  0.402E+07 -0.230E+02  0.553E+01  0.680E+00
Jupiter     6 -0.437E+09 -0.676E+09  0.126E+08  0.108E+02 -0.649E+01 -0.215E+00
Saturn      7  0.675E+09  0.118E+10 -0.474E+08 -0.891E+01  0.479E+01  0.272E+00
Uranus      8  0.564E+09  0.281E+10  0.304E+07 -0.673E+01  0.102E+01  0.908E-01
Neptune     9  0.438E+10  0.853E+09 -0.119E+09 -0.107E+01  0.537E+01 -0.864E-01
9
Framenumber:   398 Time [yr]:  12.612 Step:     398000 Energy:  -0.198E+30
Sun         1 -0.327E+05  0.147E+06  0.755E+04 -0.762E-02  0.448E-02  0.133E-03
Mercury     2 -0.432E+08 -0.523E+08 -0.325E+06  0.277E+02 -0.287E+02 -0.488E+01
Venus       3 -0.103E+09 -0.241E+08  0.560E+07  0.786E+01 -0.346E+02 -0.929E+00
Earth       4 -0.472E+08 -0.147E+09  0.177E+05  0.276E+02 -0.915E+01  0.761E-03
Mars        5  0.102E+08  0.235E+09  0.468E+07 -0.232E+02  0.312E+01  0.635E+00
Jupiter     6 -0.426E+09 -0.682E+09  0.124E+08  0.109E+02 -0.632E+01 -0.218E+00
Saturn      7  0.666E+09  0.118E+10 -0.471E+08 -0.894E+01  0.473E+01  0.274E+00
Uranus      8  0.557E+09  0.281E+10  0.313E+07 -0.673E+01  0.100E+01  0.907E-01
Neptune     9  0.438E+10  0.859E+09 -0.119E+09 -0.108E+01  0.537E+01 -0.862E-01
9
Framenumber:   399 Time [yr]:  12.643 Step:     399000 Energy:  -0.198E+30
Sun         1 -0.403E+05  0.151E+06  0.769E+04 -0.775E-02  0.430E-02  0.137E-03
Mercury     2 -0.885E+07 -0.689E+08 -0.483E+07  0.385E+02 -0.367E+01 -0.383E+01
Venus       3 -0.894E+08 -0.567E+08  0.438E+07  0.187E+02 -0.300E+02 -0.149E+01
Earth       4 -0.189E+08 -0.153E+09  0.183E+05  0.288E+02 -0.372E+01  0.389E-03
Mars        5 -0.131E+08  0.237E+09  0.529E+07 -0.232E+02  0.739E+00  0.585E+00
Jupiter     6 -0.415E+09 -0.688E+09  0.122E+08  0.110E+02 -0.615E+01 -0.221E+00
Saturn      7  0.657E+09  0.119E+10 -0.468E+08 -0.898E+01  0.466E+01  0.277E+00
Uranus      8  0.551E+09  0.281E+10  0.322E+07 -0.673E+01  0.988E+00  0.907E-01
Neptune     9  0.438E+10  0.864E+09 -0.119E+09 -0.109E+01  0.536E+01 -0.860E-01
9
Framenumber:   400 Time [yr]:  12.675 Step:     400000 Energy:  -0.198E+30
Sun         1 -0.481E+05  0.155E+06  0.783E+04 -0.786E-02  0.411E-02  0.139E-03
Mercury     2  0.288E+08 -0.588E+08 -0.745E+07  0.340E+02  0.239E+02 -0.116E+01
Venus       3 -0.661E+08 -0.830E+08  0.268E+07  0.274E+02 -0.221E+02 -0.189E+01
Earth       4  0.101E+08 -0.154E+09  0.185E+05  0.290E+02  0.184E+01  0.953E-05
Mars        5 -0.362E+08  0.236E+09  0.584E+07 -0.230E+02 -0.159E+01  0.530E+00
Jupiter     6 -0.404E+09 -0.694E+09  0.119E+08  0.111E+02 -0.597E+01 -0.224E+00
Saturn      7  0.648E+09  0.119E+10 -0.465E+08 -0.901E+01  0.460E+01  0.279E+00
Uranus      8  0.544E+09  0.282E+10  0.332E+07 -0.674E+01  0.972E+00  0.907E-01
Neptune     9  0.438E+10  0.869E+09 -0.119E+09 -0.109E+01  0.536E+01 -0.858E-01
9
Framenumber:   401 Time [yr]:  12.707 Step:     401000 Energy:  -0.198E+30
Sun         1 -0.561E+05  0.160E+06  0.797E+04 -0.795E-02  0.391E-02  0.141E-03
Mercury     2  0.526E+08 -0.224E+08 -0.666E+07  0.967E+01  0.470E+02  0.296E+01
Venus       3 -0.356E+08 -0.100E+09  0.680E+06  0.331E+02 -0.119E+02 -0.207E+01
Earth       4  0.387E+08 -0.149E+09  0.183E+05  0.281E+02  0.732E+01 -0.366E-03
Mars        5 -0.590E+08  0.234E+09  0.635E+07 -0.225E+02 -0.385E+01  0.472E+00
Jupiter     6 -0.393E+09 -0.700E+09  0.117E+08  0.112E+02 -0.579E+01 -0.227E+00
Saturn      7  0.639E+09  0.120E+10 -0.463E+08 -0.905E+01  0.454E+01  0.282E+00
Uranus      8  0.537E+09  0.282E+10  0.341E+07 -0.674E+01  0.956E+00  0.907E-01
Neptune     9  0.438E+10  0.875E+09 -0.119E+09 -0.110E+01  0.536E+01 -0.856E-01
9
Framenumber:   402 Time [yr]:  12.738 Step:     402000 Energy:  -0.198E+30
Sun         1 -0.640E+05  0.163E+06  0.811E+04 -0.803E-02  0.372E-02  0.143E-03
Mercury     2  0.404E+08  0.265E+08 -0.155E+07 -0.362E+02  0.430E+02  0.682E+01
Venus       3 -0.122E+07 -0.106E+09 -0.139E+07  0.351E+02 -0.479E+00 -0.203E+01
Earth       4  0.660E+08 -0.139E+09  0.178E+05  0.262E+02  0.125E+02 -0.724E-03
Mars        5 -0.812E+08  0.229E+09  0.679E+07 -0.219E+02 -0.602E+01  0.410E+00
Jupiter     6 -0.382E+09 -0.706E+09  0.115E+08  0.113E+02 -0.561E+01 -0.230E+00
Saturn      7  0.630E+09  0.120E+10 -0.460E+08 -0.908E+01  0.447E+01  0.284E+00
Uranus      8  0.530E+09  0.282E+10  0.350E+07 -0.674E+01  0.940E+00  0.907E-01
Neptune     9  0.438E+10  0.880E+09 -0.119E+09 -0.111E+01  0.536E+01 -0.855E-01
9
Framenumber:   403 Time [yr]:  12.770 Step:     403000 Energy:  -0.198E+30
Sun         1 -0.721E+05  0.167E+06  0.825E+04 -0.809E-02  0.353E-02  0.145E-03
Mercury     2 -0.117E+08  0.453E+08  0.476E+07 -0.570E+02 -0.103E+02  0.437E+01
Venus       3  0.333E+08 -0.101E+09 -0.331E+07  0.333E+02  0.110E+02 -0.177E+01
Earth       4  0.909E+08 -0.124E+09  0.169E+05  0.234E+02  0.173E+02 -0.105E-02
Mars        5 -0.103E+09  0.222E+09  0.716E+07 -0.210E+02 -0.809E+01  0.346E+00
Jupiter     6 -0.371E+09 -0.711E+09  0.113E+08  0.114E+02 -0.543E+01 -0.233E+00
Saturn      7  0.621E+09  0.121E+10 -0.457E+08 -0.911E+01  0.441E+01  0.287E+00
Uranus      8  0.524E+09  0.282E+10  0.359E+07 -0.675E+01  0.924E+00  0.906E-01
Neptune     9  0.438E+10  0.885E+09 -0.119E+09 -0.111E+01  0.536E+01 -0.853E-01
9
Framenumber:   404 Time [yr]:  12.802 Step:     404000 Energy:  -0.198E+30
Sun         1 -0.802E+05  0.170E+06  0.840E+04 -0.816E-02  0.334E-02  0.146E-03
Mercury     2 -0.533E+08  0.133E+08  0.596E+07 -0.218E+02 -0.452E+02 -0.169E+01
Venus       3  0.642E+08 -0.849E+08 -0.487E+07  0.279E+02  0.213E+02 -0.132E+01
Earth       4  0.112E+09 -0.105E+09  0.157E+05  0.197E+02  0.215E+02 -0.135E-02
Mars        5 -0.123E+09  0.213E+09  0.748E+07 -0.200E+02 -0.101E+02  0.280E+00
Jupiter     6 -0.359E+09 -0.717E+09  0.110E+08  0.115E+02 -0.524E+01 -0.236E+00
Saturn      7  0.612E+09  0.121E+10 -0.454E+08 -0.915E+01  0.435E+01  0.289E+00
Uranus      8  0.517E+09  0.282E+10  0.368E+07 -0.675E+01  0.908E+00  0.906E-01
Neptune     9  0.438E+10  0.891E+09 -0.119E+09 -0.112E+01  0.536E+01 -0.851E-01
9
Framenumber:   405 Time [yr]:  12.833 Step:     405000 Energy:  -0.198E+30
Sun         1 -0.884E+05  0.174E+06  0.854E+04 -0.821E-02  0.316E-02  0.147E-03
Mercury     2 -0.560E+08 -0.315E+08  0.254E+07  0.140E+02 -0.402E+02 -0.457E+01
Venus       3  0.882E+08 -0.594E+08 -0.590E+07  0.195E+02  0.292E+02 -0.725E+00
Earth       4  0.130E+09 -0.818E+08  0.142E+05  0.153E+02  0.249E+02 -0.160E-02
Mars        5 -0.143E+09  0.202E+09  0.772E+07 -0.188E+02 -0.119E+02  0.212E+00
Jupiter     6 -0.347E+09 -0.722E+09  0.108E+08  0.116E+02 -0.506E+01 -0.239E+00
Saturn      7  0.603E+09  0.121E+10 -0.451E+08 -0.918E+01  0.428E+01  0.291E+00
Uranus      8  0.510E+09  0.282E+10  0.377E+07 -0.675E+01  0.893E+00  0.906E-01
Neptune     9  0.437E+10  0.896E+09 -0.120E+09 -0.112E+01  0.536E+01 -0.849E-01
9
Framenumber:   406 Time [yr]:  12.865 Step:     406000 Energy:  -0.198E+30
Sun         1 -0.966E+05  0.177E+06  0.869E+04 -0.824E-02  0.297E-02  0.148E-03
Mercury     2 -0.308E+08 -0.620E+08 -0.226E+07  0.338E+02 -0.192E+02 -0.467E+01
Venus       3  0.103E+09 -0.275E+08 -0.629E+07  0.898E+01  0.340E+02 -0.499E-01
Earth       4  0.143E+09 -0.555E+08  0.125E+05  0.102E+02  0.274E+02 -0.179E-02
Mars        5 -0.161E+09  0.189E+09  0.790E+07 -0.175E+02 -0.136E+02  0.144E+00
Jupiter     6 -0.336E+09 -0.727E+09  0.105E+08  0.117E+02 -0.487E+01 -0.242E+00
Saturn      7  0.593E+09  0.122E+10 -0.448E+08 -0.921E+01  0.422E+01  0.294E+00
Uranus      8  0.503E+09  0.282E+10  0.386E+07 -0.675E+01  0.877E+00  0.906E-01
Neptune     9  0.437E+10  0.902E+09 -0.120E+09 -0.113E+01  0.535E+01 -0.848E-01
9
Framenumber:   407 Time [yr]:  12.897 Step:     407000 Energy:  -0.198E+30
Sun         1 -0.105E+06  0.180E+06  0.884E+04 -0.827E-02  0.280E-02  0.148E-03
Mercury     2  0.675E+07 -0.681E+08 -0.620E+07  0.387E+02  0.739E+01 -0.294E+01
Venus       3  0.106E+09  0.746E+07 -0.600E+07 -0.261E+01  0.352E+02  0.634E+00
Earth       4  0.150E+09 -0.272E+08  0.107E+05  0.480E+01  0.290E+02 -0.190E-02
Mars        5 -0.178E+09  0.174E+09  0.801E+07 -0.160E+02 -0.152E+02  0.748E-01
Jupiter     6 -0.324E+09 -0.732E+09  0.103E+08  0.118E+02 -0.468E+01 -0.244E+00
Saturn      7  0.584E+09  0.122E+10 -0.445E+08 -0.924E+01  0.415E+01  0.296E+00
Uranus      8  0.497E+09  0.282E+10  0.395E+07 -0.676E+01  0.861E+00  0.905E-01
Neptune     9  0.437E+10  0.907E+09 -0.120E+09 -0.114E+01  0.535E+01 -0.846E-01
9
Framenumber:   408 Time [yr]:  12.929 Step:     408000 Energy:  -0.198E+30
Sun         1 -0.113E+06  0.182E+06  0.899E+04 -0.829E-02  0.264E-02  0.148E-03
Mercury     2  0.411E+08 -0.470E+08 -0.762E+07  0.269E+02  0.344E+02  0.347E+00
Venus       3  0.974E+08  0.416E+08 -0.505E+07 -0.140E+02  0.324E+02  0.125E+01
Earth       4  0.152E+09  0.207E+07  0.873E+04 -0.863E+00  0.294E+02 -0.194E-02
Mars        5 -0.193E+09  0.159E+09  0.805E+07 -0.144E+02 -0.166E+02  0.598E-02
Jupiter     6 -0.312E+09 -0.736E+09  0.101E+08  0.119E+02 -0.449E+01 -0.247E+00
Saturn      7  0.575E+09  0.123E+10 -0.442E+08 -0.927E+01  0.409E+01  0.299E+00
Uranus      8  0.490E+09  0.282E+10  0.404E+07 -0.676E+01  0.845E+00  0.905E-01
Neptune     9  0.437E+10  0.912E+09 -0.120E+09 -0.114E+01  0.535E+01 -0.844E-01
9
Framenumber:   409 Time [yr]:  12.960 Step:     409000 Energy:  -0.198E+30
Sun         1 -0.121E+06  0.185E+06  0.913E+04 -0.831E-02  0.249E-02  0.147E-03
Mercury     2  0.532E+08 -0.246E+07 -0.509E+07 -0.703E+01  0.509E+02  0.480E+01
Venus       3  0.783E+08  0.711E+08 -0.354E+07 -0.239E+02  0.261E+02  0.174E+01
Earth       4  0.149E+09  0.313E+08  0.680E+04 -0.655E+01  0.288E+02 -0.189E-02
